time;sec;nsec;id;range
1510921921.050778;1510921921;50777912;179;1.63
1510921921.173571;1510921921;173571109;178;1.79
1510921921.187633;1510921921;187633037;177;4.83
1510921921.201618;1510921921;201617956;180;4.81
1510921921.215644;1510921921;215643882;179;1.61
1510921921.338599;1510921921;338598966;178;1.75
1510921921.352563;1510921921;352562904;177;4.84
1510921921.366519;1510921921;366518974;180;4.74
1510921921.380501;1510921921;380501031;179;1.64
1510921921.504847;1510921921;504847049;178;1.77
1510921921.518775;1510921921;518774986;177;4.85
1510921921.532761;1510921921;532761096;180;4.66
1510921921.546822;1510921921;546822071;179;1.61
1510921921.669743;1510921921;669743061;178;1.75
1510921921.683294;1510921921;683294057;177;4.8
1510921921.697686;1510921921;697685956;180;4.65
1510921921.711691;1510921921;711690902;179;1.59
1510921921.834576;1510921921;834575891;178;1.82
1510921921.848736;1510921921;848736047;177;4.85
1510921921.862616;1510921921;862616062;180;4.65
1510921921.87661;1510921921;876610040;179;1.52
1510921922.000911;1510921922;910997;178;1.83
1510921922.014988;1510921922;14987945;177;4.83
1510921922.028862;1510921922;28861999;180;4.64
1510921922.042893;1510921922;42892932;179;1.55
1510921922.167059;1510921922;167058944;178;1.93
1510921922.181131;1510921922;181130886;177;4.83
1510921922.195148;1510921922;195147991;180;4.54
1510921922.209173;1510921922;209172964;179;1.55
1510921922.332075;1510921922;332075119;178;1.99
1510921922.346046;1510921922;346045970;177;4.83
1510921922.360078;1510921922;360078096;180;4.53
1510921922.37403;1510921922;374030113;179;1.48
1510921922.496961;1510921922;496961116;178;1.97
1510921922.511035;1510921922;511034965;177;4.83
1510921922.524901;1510921922;524900913;180;4.56
1510921922.538839;1510921922;538839101;179;1.4
1510921922.662923;1510921922;662923097;178;2.0
1510921922.677193;1510921922;677192926;177;4.87
1510921922.691175;1510921922;691174983;180;4.52
1510921922.705241;1510921922;705240964;179;1.43
1510921922.828108;1510921922;828108072;178;2.06
1510921922.842072;1510921922;842072010;177;4.77
1510921922.856103;1510921922;856102943;180;4.48
1510921922.870089;1510921922;870089054;179;1.32
1510921923.159254;1510921923;159254074;178;2.16
1510921923.173247;1510921923;173247098;177;4.83
1510921923.187296;1510921923;187295913;180;4.42
1510921923.201089;1510921923;201088905;179;1.2
1510921923.325612;1510921923;325612068;178;2.23
1510921923.339563;1510921923;339562892;177;4.79
1510921923.353574;1510921923;353574037;180;4.44
1510921923.367467;1510921923;367466926;179;1.14
1510921923.490503;1510921923;490503072;178;2.24
1510921923.504445;1510921923;504445075;177;4.88
1510921923.518505;1510921923;518505096;180;4.43
1510921923.532417;1510921923;532417058;179;1.15
1510921923.655457;1510921923;655457019;178;2.23
1510921923.669439;1510921923;669439077;177;4.84
1510921923.68331;1510921923;683310031;180;4.4
1510921923.697437;1510921923;697437047;179;1.07
1510921923.821679;1510921923;821679115;178;2.31
1510921923.835665;1510921923;835664987;177;4.79
1510921923.849682;1510921923;849682092;180;4.39
1510921923.863652;1510921923;863651990;179;0.99
1510921923.986578;1510921923;986577987;178;2.36
1510921924.000526;1510921924;525951;177;4.94
1510921924.014647;1510921924;14647006;180;4.34
1510921924.028616;1510921924;28615951;179;0.94
1510921924.151578;1510921924;151577949;178;2.39
1510921924.165458;1510921924;165457963;177;5.01
1510921924.179456;1510921924;179455995;180;4.36
1510921924.193546;1510921924;193546056;179;0.91
1510921924.317738;1510921924;317738056;178;2.42
1510921924.33173;1510921924;331729888;177;4.72
1510921924.345711;1510921924;345710992;180;4.35
1510921924.359795;1510921924;359795093;179;0.98
1510921924.484025;1510921924;484025001;178;2.49
1510921924.498012;1510921924;498012065;177;4.97
1510921924.51204;1510921924;512039899;180;4.35
1510921924.525986;1510921924;525985956;179;0.92
1510921924.648968;1510921924;648967981;178;2.46
1510921924.662764;1510921924;662764072;177;5.1
1510921924.676793;1510921924;676793098;180;4.34
1510921924.690972;1510921924;690972089;179;0.86
1510921924.813888;1510921924;813888072;178;2.45
1510921924.827855;1510921924;827855110;177;5.01
1510921924.841825;1510921924;841825008;180;4.29
1510921924.85583;1510921924;855829954;179;0.82
1510921924.980143;1510921924;980143070;178;2.52
1510921924.994078;1510921924;994077920;177;5.05
1510921925.008094;1510921925;8094072;180;4.28
1510921925.022105;1510921925;22104978;179;0.96
1510921925.14506;1510921925;145060062;178;2.45
1510921925.158969;1510921925;158968925;177;5.03
1510921925.17301;1510921925;173010110;180;4.28
1510921925.18701;1510921925;187010049;179;0.98
1510921925.309911;1510921925;309911012;178;2.47
1510921925.323902;1510921925;323901891;177;4.98
1510921925.337811;1510921925;337810993;180;4.3
1510921925.351906;1510921925;351906061;179;0.81
1510921925.476207;1510921925;476207017;178;2.47
1510921925.490177;1510921925;490176916;177;4.89
1510921925.504141;1510921925;504141092;180;4.55
1510921925.518207;1510921925;518207073;179;0.89
1510921925.642543;1510921925;642543077;178;2.44
1510921925.656532;1510921925;656532049;177;4.98
1510921925.670443;1510921925;670443058;180;4.1
1510921925.684482;1510921925;684482097;179;0.95
1510921925.807369;1510921925;807368993;178;2.15
